Timestamp,Deviation_meters,Impact,Crash,Attack_result
20251218_161847,0,0,0,attack_running
20251218_161847,0,0,0,attack_running
20251218_161847,0,0,0,attack_running
20251218_161847,0,0,0,attack_running
20251218_161847,0,0,0,attack_fail
