Timestamp,Deviation_meters,Impact,Crash,Attack_result
20251110_202358,1.4485015630796152,0,0,attack_running
20251110_202358,1.4485015630796152,0,0,attack_running
20251110_202358,1.4485015630796152,0,0,attack_running
20251110_202358,1.4485015630796152,1,0,attack_success
