Timestamp,Deviation_meters,Impact,Crash,Attack_result
20251203_194316,0.23737736883280244,0,0,attack_running
20251203_194316,0.44322793101731106,0,0,attack_running
20251203_194316,0.5084350891061912,0,0,attack_running
20251203_194316,0.5084350891061912,0,0,attack_running
20251203_194316,0.5084350891061912,0,0,attack_running
20251203_194316,0.5084350891061912,0,0,attack_running
20251203_194316,0.5249472323342418,0,0,attack_running
20251203_194316,0.5249472323342418,0,0,attack_fail
