Timestamp,Deviation_meters,Impact,Crash,Attack_result
20251203_182751,0.14998657058498507,0,0,attack_running
20251203_182751,0.17810917349766564,0,0,attack_running
20251203_182751,0.1898288538675689,0,0,attack_running
20251203_182751,0.1898288538675689,0,0,attack_running
20251203_182751,0.1898288538675689,0,0,attack_fail
